WELL_NAME,REL_NAME,UBHI,STRING_NAME,FIELD,PRODUCTION_DATE,LAYER_NAME,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,CONDENSATE_VOLUME,OIL_MASS,GAS_MASS,WATER_MASS,CONDENSATE_MASS,FLOWING_HOURS
D-18,AD,D-18,Single_String,OME,01-Jul-99,APYX10B,0,1313550,0,0,0,0,0,0,494
TD-4,DD,TD-4,Single_String,OME,01-Aug-09,APYX-60,0,176702,0,0,0,0,0,0,744
R-11,SK,R-11,Single_String,URA,01-Jul-00,B-YX-II,0,832683,27.12,0,0,0,0,0,744
R-11,SK,R-11,Single_String,URA,01-Mar-05,B-YX-II,0,262258,36.7,3.06,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Sep-08,KPYX-55,0,1623012,21.49,0,0,0,0,0,515.95
N-24,AA,N-24,Single_String,BAN,01-Sep-02,KPYX-65,0.74,2209672,1.74,0,0,0,0,0,499
R-13,SL,R-13,Single_String,URA,01-Jun-11,B-YXI-I,0,17823,1.5,0.18,0,0,0,0,720
N-24,AA,N-24,Single_String,BAN,01-Oct-10,KPYX-65,0,1880320,9.42,6.74,0,0,0,0,565.5
N-31,DB,N-31,Single_String,GAR,01-Mar-06,MPYX-21,0,2447493,5.22,0,0,0,0,0,717
TD-4,DD,TD-4,Single_String,OME,01-Nov-00,APYX-60,0,709425,0,0,0,0,0,0,720
D-24,DB,D-24,Single_String,OME,01-Jan-10,YX,0,4186397,3.05,9.37,0,0,0,0,744
N-25,AE,N-25,Single_String,BAN,01-Apr-04,KPYX-55,1.87,874268,8.89,0,0,0,0,0,281.3
R-21,SS,R-21,Single_String,URA,01-Jan-12,B-YXI-I,0,193349,4.58,1.59,0,0,0,0,744
KN-9,RH,KN-9,Single_String,BAN,01-Dec-05,KPYX-56,0.96,556820,4.62,0,0,0,0,0,244
KN-9,RH,KN-9,Single_String,BAN,01-Feb-10,KPYX-56,0,629351,2.82,1.49,0,0,0,0,339
KN-7,RG,KN-7,Single_String,BAN,01-Aug-11,YX,0,3453,0,0,0,0,0,0,5
N-30,AB,N-30,Single_String,BAN,01-Jul-12,KPYX-65,0,2129401,0,0,0,0,0,0,0
N-21,BC,N-21,Single_String,BAN,01-Aug-10,KPYX-55,0,0,0,0,0,0,0,0,0
TD-1,DB,TD-1,Single_String,OME,01-Sep-92,APYX-40,0,40882,0,0,0,0,0,0,0
N-46,DD,N-46,Long_String,BAN,01-Aug-13,YX,0,673762,7.32,5.54,0,0,0,0,251
TD-1,DB,TD-1,Single_String,OME,01-Jun-10,APYX-40,0,0,0,0,0,0,0,0,0
MR-6,DB,MR-6,Single_String,URA,01-Oct-81,B-YX-II,0,706399,0,0,0,0,0,0,72
MR-6,DB,MR-6,Single_String,URA,01-Jun-13,B-YX-II,0,959010,4.5,0.77,0,0,0,0,720
N-25,AE,N-25,Single_String,BAN,01-Nov-10,KPYX-55,0,2012286,11.16,5.9,0,0,0,0,535.75
R-15,DB,R-15,Single_String,URA,01-Apr-91,B-YX-II,0,1181070,0,0,0,0,0,0,720
N-36,AM,N-36,Single_String,GAR,01-Aug-09,MPYX-21,0,678160,2.63,0,0,0,0,0,744
N-20,#NAME?,N-20,Single_String,BAN,01-Jan-12,KPYX-55,0,1657500,11.95,16.71,0,0,0,0,717.5
N-21,BC,N-21,Single_String,BAN,01-Jun-03,KPYX-55,4.5,982440,37.49,0,0,0,0,0,720
R-13,SL,R-13,Single_String,URA,01-Mar-09,B-YXI-I,0,14322,1.86,0.34,0,0,0,0,27
KN-9,RH,KN-9,Single_String,BAN,01-Dec-99,KPYX-56,0,274266,0,0,0,0,0,0,217
-33A,DC,-33A,Single_String,BAN,01-May-11,KPYX-65,0,1244389,58.9,25.61,0,0,0,0,744
N-45,DE,N-45,Single_String,BAN,01-Nov-09,YX,0,0,0,0,0,0,0,0,0
KN-9,RH,KN-9,Single_String,BAN,01-Sep-09,KPYX-56,0,1015326,4.06,1.91,0,0,0,0,487.75
N-21,BC,N-21,Single_String,BAN,01-Jul-00,KPYX-55,0,2425916,12.4,0,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Mar-04,B-YX-II,1.54,3668795,13.95,0,0,0,0,0,744
TD-6,DH,TD-6,Single_String,OME,01-Nov-03,APYX55A,28.49,3360412,40.5,28.49,0,0,0,0,720
TD-2,DA,TD-2,Single_String,OME,01-Aug-11,APYX-60,0,225043,12.4,1.13,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Mar-14,B-YX-II,0,1351627,8.68,0.89,0,0,0,0,744
KN-9,RH,KN-9,Single_String,BAN,01-Jan-03,KPYX-56,1.07,1294378,3.52,0,0,0,0,0,498.3
TD-2,DA,TD-2,Single_String,OME,01-Oct-08,APYX-60,0,1255054,24.02,13.24,0,0,0,0,390
R-21,SS,R-21,Single_String,URA,01-Nov-09,B-YXI-I,0,5046,0.04,0,0,0,0,0,8
R-15,DB,R-15,Single_String,URA,01-Mar-14,B-YX-II,0,575601,4.03,1.18,0,0,0,0,744
MR-7,DD,MR-7,Single_String,URA,01-Dec-12,B-YXI-I,0,2299,23.17,0,0,0,0,0,445
N-29,DA,N-29,Single_String,GAR,01-Apr-13,MPYX-30,0,1137039,49.05,0,0,0,0,0,720
N-14,RS,N-14,Single_String,BAN,01-Aug-09,KPYX-55,0,2650833,8.39,3.39,0,0,0,0,671.25
MR-6,DB,MR-6,Single_String,URA,01-Jul-03,B-YX-II,0.93,4035567,9.3,0,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Jan-95,B-YX-II,0,1767844,0,0,0,0,0,0,744
N-21,BC,N-21,Single_String,BAN,01-Feb-00,KPYX-55,0,2130273,11.45,0,0,0,0,0,687
TD-1,DB,TD-1,Single_String,OME,01-Jul-13,APYX-40,0,1945966,9.57,3.6,0,0,0,0,241.81
N-31,DB,N-31,Single_String,GAR,01-Aug-01,MPYX-21,0,2756882,3.09,0,0,0,0,0,744
N-24,AA,N-24,Single_String,BAN,01-Jun-06,KPYX-65,0,3071800,8.7,0,0,0,0,0,720
-33A,DC,-33A,Single_String,BAN,01-Jul-12,KPYX-65,0,886770,56.88,25.08,0,0,0,0,25.08
N-29,DA,N-29,Single_String,GAR,01-Oct-04,MPYX-30,0,241066,0,0,0,0,0,0,134
TD-6,DH,TD-6,Single_String,OME,01-Apr-04,APYX55A,0,1864747,0,0,0,0,0,0,323
R-16,SC,R-16,Single_String,URA,01-Jan-09,B-YX-II,0,2590195,7.32,1.75,0,0,0,0,675.75
D-15,AC,D-15,Single_String,OME,01-Jul-00,APYX-58,0,2152627,72.72,0,0,0,0,0,744
TD-4,DD,TD-4,Single_String,OME,01-Mar-98,APYX-60,0,501402,0,0,0,0,0,0,246
KN-4,RF,KN-4,Single_String,BAN,01-Aug-00,KPYX-51,0,86621,0.92,0,0,0,0,0,49.3
KN-8,RR,KN-8,Single_String,BAN,01-Jul-01,KPYX-59,0,2597846,9.11,0,0,0,0,0,729.3
D-18,AD,D-18,Single_String,OME,01-Oct-09,APYX10B,0,4762535,10.41,15.69,0,0,0,0,744
N-24,AA,N-24,Single_String,BAN,01-Oct-08,KPYX-65,0,2786442,12.4,7.12,0,0,0,0,744
D-12,DP,D-12,Single_String,OME,01-Jun-99,APYX-58,0,2432333,0,0,0,0,0,0,720
-33A,DC,-33A,Single_String,BAN,01-Apr-09,KPYX-65,0,1659656,57,12.76,0,0,0,0,720
N-45,DE,N-45,Single_String,BAN,01-Mar-08,YX,0,2631422,15.13,0,0,0,0,0,726.55
N-30,AB,N-30,Single_String,BAN,01-Jan-12,KPYX-65,0,2262431,0,0,0,0,0,0,743.75
R-10,SB,R-10,Single_String,URA,01-Apr-01,B-YXIII,0,112083,0,0,0,0,0,0,55
N-21,BC,N-21,Single_String,BAN,01-Mar-11,KPYX-55,0,0,0,0,0,0,0,0,0
R-10,SB,R-10,Single_String,URA,01-Nov-03,B-YXIII,30.96,2084086,278.75,0,0,0,0,0,720
R-11,SK,R-11,Single_String,URA,01-Mar-12,B-YX-II,0,308550,31.93,2.54,0,0,0,0,744
TD-1,DB,TD-1,Single_String,OME,01-Oct-11,APYX-40,0,145076,0.65,0.29,0,0,0,0,52.24
R-16,SC,R-16,Single_String,URA,01-Aug-07,B-YX-II,0,2429300,14.57,0,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Feb-14,B-YX-II,0,1228456,5.62,1.48,0,0,0,0,672
R-12,SM,R-12,Single_String,URA,01-Jan-07,B-YX-II,0,2123071,8.31,0,0,0,0,0,726
N-20,#NAME?,N-20,Single_String,BAN,01-Oct-06,KPYX-55,0,2264189,30.7,0,0,0,0,0,737
N-18,DB,N-18,Single_String,GAR,01-Feb-14,MPYX-20,0,1286105,43,0.21,0,0,0,0,672
KN-4,RF,KN-4,Single_String,BAN,01-Apr-09,KPYX-51,0,126968,0.55,0.84,0,0,0,0,131.95
D-25,DF,D-25,Single_String,OME,01-Apr-13,YX,0,5527948,14.7,12.14,0,0,0,0,720
MR-7,DD,MR-7,Single_String,URA,01-Jul-93,B-YXI-I,0,155564,0,0,0,0,0,0,744
N-24,AA,N-24,Single_String,BAN,01-Jan-05,KPYX-65,1.08,3381886,10.16,0,0,0,0,0,739
N-20,#NAME?,N-20,Single_String,BAN,01-Feb-02,KPYX-55,6.25,1236752,14.59,0,0,0,0,0,417.3
TD-1,DB,TD-1,Single_String,OME,01-Aug-04,APYX-40,0,107037,0,0,0,0,0,0,25.99
N-36,AM,N-36,Single_String,GAR,01-May-04,MPYX-21,0,1798715,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Feb-00,KPYX-55,0,1544050,8.59,0,0,0,0,0,515.5
TD-1,DB,TD-1,Single_String,OME,01-Sep-05,APYX-40,0,376939,0,0,0,0,0,0,58.99
R-16,SC,R-16,Single_String,URA,01-Mar-13,B-YX-II,0,2913649,19.84,6.74,0,0,0,0,744
-33A,DC,-33A,Single_String,BAN,01-Oct-07,KPYX-65,0,1521643,46.49,0,0,0,0,0,744
D-18,AD,D-18,Single_String,OME,01-Sep-01,APYX10B,0,4950051,37.8,0,0,0,0,0,720
-27A,DI,-27A,Single_String,OME,01-Mar-14,APYX-60,0,777374,49.6,5.94,0,0,0,0,744
D-21,AG,D-21,Single_String,OME,01-Dec-13,APYX10B,0,4745658,18.6,11.42,0,0,0,0,744
N-21,BC,N-21,Single_String,BAN,01-May-09,KPYX-55,0,0,0,0,0,0,0,0,0
N-30,AB,N-30,Single_String,BAN,01-Aug-10,KPYX-65,0,0,0,0,0,0,0,0,0
MR-6,DB,MR-6,Single_String,URA,01-Aug-99,B-YX-II,0,893393,0,0,0,0,0,0,720
N-21,BC,N-21,Single_String,BAN,01-Dec-11,KPYX-55,0,4144,0,0,0,0,0,0,0
MR-7,DD,MR-7,Single_String,URA,01-Nov-86,B-YXI-I,0,43704,0,0,0,0,0,0,107
N-35,AL,N-35,Single_String,GAR,01-Dec-13,MPYX-33,0,2117066,281.75,2.5,0,0,0,0,744
N-29,DA,N-29,Single_String,GAR,01-Dec-02,MPYX-30,4.14,482500,20.71,0,0,0,0,0,565
D-18,AD,D-18,Single_String,OME,01-Apr-09,APYX10B,0,4463849,16.36,14.07,0,0,0,0,134
MR-6,DB,MR-6,Single_String,URA,01-Oct-13,B-YX-II,0,1255602,6.69,0.55,0,0,0,0,720
N-21,BC,N-21,Single_String,BAN,01-Dec-10,KPYX-55,0,0,0,0,0,0,0,0,0
N-29,DA,N-29,Single_String,GAR,01-Mar-03,MPYX-30,5.95,960128,23.83,0,0,0,0,0,715
MR-7,DD,MR-7,Single_String,URA,01-Mar-14,B-YXI-I,0,51582,10.85,0,0,0,0,0,744
N-14,RS,N-14,Single_String,BAN,01-Mar-03,KPYX-55,3.59,2974892,10.77,0,0,0,0,0,718.3
R-11,SK,R-11,Single_String,URA,01-Sep-00,B-YX-II,0,820745,30.27,0,0,0,0,0,720
R-14,DA,R-14,Single_String,URA,01-Dec-10,B-YXIII,0,3674740,27.46,11.3,0,0,0,0,744
D-24,DB,D-24,Single_String,OME,01-Mar-11,YX,0,4183020,3.98,16.11,0,0,0,0,736.25
D-12,DP,D-12,Single_String,OME,01-Oct-11,APYX-58,0,44433,0.13,0.12,0,0,0,0,19.5
R-16,SC,R-16,Single_String,URA,01-Jun-09,B-YX-II,0,2513539,10.41,6.24,0,0,0,0,720
N-46,DD,N-46,Single_String,BAN,01-Dec-11,YX,0,8346,0,0,0,0,0,0,0
KN-8,RR,KN-8,Single_String,BAN,01-May-07,KPYX-59,0,1979362,60.08,0,0,0,0,0,721
R-13,SL,R-13,Single_String,URA,01-Aug-12,B-YXI-I,0,8455,0,0,0,0,0,0,0
KN-8,RR,KN-8,Single_String,BAN,01-May-13,KPYX-59,0,310799,1.43,1.31,0,0,0,0,76.75
N-24,AA,N-24,Single_String,BAN,01-May-06,KPYX-65,0,3093913,8.99,0,0,0,0,0,744
N-31,DB,N-31,Single_String,GAR,01-Jul-11,MPYX-21,0,1161111,57.9,1.81,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Apr-13,B-YX-II,0,1522136,8.1,2.04,0,0,0,0,720
MR-6,DB,MR-6,Single_String,URA,01-Dec-02,B-YX-II,0,1576295,0,0,0,0,0,0,744
D-24,DB,D-24,Single_String,OME,01-Jun-13,YX,0,1170814,2.17,3.37,0,0,0,0,134
N-29,DA,N-29,Single_String,GAR,01-Mar-00,MPYX-30,0,1229194,20.98,0,0,0,0,0,628
KN-4,RF,KN-4,Single_String,BAN,01-Apr-10,KPYX-51,0,384778,1.93,2.93,0,0,0,0,464.75
N-24,AA,N-24,Single_String,BAN,01-May-12,KPYX-65,0,565371,7.57,2.5,0,0,0,0,181.75
D-12,DP,D-12,Single_String,OME,01-Sep-09,APYX-58,0,496352,8.24,5.26,0,0,0,0,233
N-20,#NAME?,N-20,Single_String,BAN,01-Nov-08,KPYX-55,0,1780323,24.64,8.51,0,0,0,0,591.5
R-11,SK,R-11,Single_String,URA,01-Jan-09,B-YX-II,0,544382,6.7,2.9,0,0,0,0,670.5
N-24,AA,N-24,Single_String,BAN,01-Aug-12,KPYX-65,0,593936,4.71,2.35,0,0,0,0,2.35
N-29,DA,N-29,Single_String,GAR,01-Dec-05,MPYX-30,1.75,120328,39.65,0,0,0,0,0,183
N-20,#NAME?,N-20,Single_String,BAN,01-Dec-09,KPYX-55,0,2363169,30,5.89,0,0,0,0,720
TD-1,DB,TD-1,Single_String,OME,01-Jan-98,APYX-40,0,100853,0,0,0,0,0,0,93
TD-6,DH,TD-6,Single_String,OME,01-Jun-07,APYX55A,0,4103306,25.8,0,0,0,0,0,720
N-14,RS,N-14,Single_String,BAN,01-Dec-02,KPYX-55,4.58,2518136,13.79,0,0,0,0,0,588
R-11,SK,R-11,Single_String,URA,01-Sep-10,B-YX-II,0,456459,44.28,0.73,0,0,0,0,720
N-21,BC,N-21,Single_String,BAN,01-Oct-00,KPYX-55,0,2236294,11.25,0,0,0,0,0,675.3
R-16,SC,R-16,Single_String,URA,01-Apr-07,B-YX-II,0,2482696,7.21,0,0,0,0,0,707
D-15,AC,D-15,Single_String,OME,01-Jul-99,APYX-58,0,1448495,0,0,0,0,0,0,461
R-10,SB,R-10,Single_String,URA,01-Jan-93,B-YXIII,0,107818,0,0,0,0,0,0,24
R-13,SL,R-13,Single_String,URA,01-Dec-13,B-YXI-I,0,16255,0,0,0,0,0,0,593
D-15,AC,D-15,Single_String,OME,01-May-00,APYX-58,0,2101298,78.86,0,0,0,0,0,744
D-22,DA,D-22,Single_String,OME,01-Sep-10,APYX-40,0,4019399,6.75,13.41,0,0,0,0,720
KN-9,RH,KN-9,Single_String,BAN,01-Jun-08,KPYX-56,0,651276,2.41,0,0,0,0,0,289.25
MR-6,DB,MR-6,Single_String,URA,01-May-89,B-YX-II,0,985025,0,0,0,0,0,0,744
N-24,AA,N-24,Single_String,BAN,01-Oct-12,KPYX-65,0,577134,4.6,2.13,0,0,0,0,2.13
N-36,AM,N-36,Single_String,GAR,01-Apr-09,MPYX-21,0,708848,5.13,0,0,0,0,0,720
R-11,SK,R-11,Single_String,URA,01-May-01,B-YX-II,0,727324,32.55,0,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Feb-06,B-YX-II,0.27,2259949,9.19,0,0,0,0,0,672
R-21,SS,R-21,Single_String,URA,01-Aug-10,B-YXI-I,0,337696,4.32,0.77,0,0,0,0,670
N-21,BC,N-21,Single_String,BAN,01-Jul-02,KPYX-55,3.59,971971,8.39,0,0,0,0,0,514
TD-6,DH,TD-6,Single_String,OME,01-Feb-04,APYX55A,5.79,3100432,11.59,5.79,0,0,0,0,696
TD-4,DD,TD-4,Single_String,OME,01-Aug-03,APYX-60,0,250963,0,0,0,0,0,0,744
N-29,DA,N-29,Single_String,GAR,01-Feb-00,MPYX-30,0,1124995,23.25,0,0,0,0,0,696
MR-7,DD,MR-7,Single_String,URA,01-Jan-88,B-YXI-I,0,912725,0,0,0,0,0,0,744
D-24,DB,D-24,Single_String,OME,01-Jul-10,YX,0,4648797,3.47,20.54,0,0,0,0,743.75
TD-1,DB,TD-1,Single_String,OME,01-Feb-10,APYX-40,0,0,0,0,0,0,0,0,0
N-25,AE,N-25,Single_String,BAN,01-Feb-10,KPYX-55,0,2120027,13.89,5.88,0,0,0,0,667
D-22,DA,D-22,Single_String,OME,01-Jan-13,APYX-40,0,1751206,3.44,7.3,0,0,0,0,223.66
TD-4,DD,TD-4,Single_String,OME,01-Dec-98,APYX-60,0,2171040,0,0,0,0,0,0,615
N-50,DF,N-50,Single_String,BAN,01-Mar-11,YX,0,1507308,10.26,0,0,0,0,0,410.5
MR-6,DB,MR-6,Single_String,URA,01-Dec-94,B-YX-II,0,1493723,0,0,0,0,0,0,744
KN-9,RH,KN-9,Single_String,BAN,01-Jul-04,KPYX-56,1.31,1181391,5.71,0,0,0,0,0,527.3
R-15,DB,R-15,Single_String,URA,01-Feb-10,B-YX-II,0,83288,2.8,0.48,0,0,0,0,672
R-12,SM,R-12,Single_String,URA,01-Feb-13,B-YX-II,0,2138880,14.81,2.96,0,0,0,0,672
D-25,DF,D-25,Single_String,OME,01-Feb-14,APYX10B,0,4990781,37.54,20.33,0,0,0,0,600.66
D-12,DP,D-12,Single_String,OME,01-May-99,APYX-58,0,2619459,0,0,0,0,0,0,740
N-29,DA,N-29,Single_String,GAR,01-Aug-10,MPYX-30,0,1259919,82.11,1.83,0,0,0,0,744
TD-6,DH,TD-6,Single_String,OME,01-Mar-05,APYX55A,0,4545193,25.58,8.93,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Dec-04,KPYX-55,12.99,2095208,59.19,0,0,0,0,0,693.3
N-24,AA,N-24,Single_String,BAN,01-Nov-02,KPYX-65,1.5,3088127,4.5,0,0,0,0,0,720
KN-4,RF,KN-4,Single_String,BAN,01-Feb-03,KPYX-51,3.87,1433583,12.1,0,0,0,0,0,581.3
R-15,DB,R-15,Single_String,URA,01-Mar-92,B-YX-II,0,918385,0,0,0,0,0,0,744
R-11,SK,R-11,Single_String,URA,01-Feb-02,B-YX-II,3.21,551494,39.19,3.21,0,0,0,0,672
R-15,DB,R-15,Single_String,URA,01-Jun-09,B-YX-II,0,121483,6,0.72,0,0,0,0,720
N-14,RS,N-14,Single_String,BAN,01-Jan-04,KPYX-55,4.58,2951838,15.27,0,0,0,0,0,733.3
N-31,DB,N-31,Single_String,GAR,01-Jun-06,MPYX-21,0,3846782,1.95,0,0,0,0,0,720
N-14,RS,N-14,Single_String,BAN,01-Apr-02,KPYX-55,3.39,1902338,7.91,0,0,0,0,0,312.3
R-10,SB,R-10,Single_String,URA,01-Jan-03,B-YXIII,3.09,2801176,77.49,0,0,0,0,0,744
R-15,DB,R-15,Single_String,URA,01-Jun-11,B-YX-II,0,0,0,0,0,0,0,0,0
KN-8,RR,KN-8,Single_String,BAN,01-Jun-06,KPYX-59,0,1794148,50.86,0,0,0,0,0,576
N-31,DB,N-31,Single_String,GAR,01-Feb-00,MPYX-21,0,1095600,21.92,0,0,0,0,0,696
R-14,DA,R-14,Single_String,URA,01-Jan-08,B-YXIII,0,3219372,4.48,0,0,0,0,0,632
MR-1,MA,MR-1,Single_String,URA,01-Feb-88,B-YXV-I,0,630261,0,0,0,0,0,0,696
N-36,AM,N-36,Single_String,GAR,01-Feb-10,MPYX-21,0,601621,5.09,1.54,0,0,0,0,672
N-50,DF,N-50,Single_String,BAN,01-Aug-12,YX,0,1304779,18.01,0,0,0,0,0,0
KN-9,RH,KN-9,Single_String,BAN,01-Dec-08,KPYX-56,0,1108014,4.63,3.02,0,0,0,0,555.6
D-24,DB,D-24,Single_String,OME,01-Aug-12,YX,0,2553339,5.17,11.82,0,0,0,0,11.82
D-12,DP,D-12,Single_String,OME,01-Jun-07,APYX-58,0,1714792,19.2,0,0,0,0,0,720
N-30,AB,N-30,Single_String,BAN,01-Oct-08,KPYX-65,0,871429,0,0,0,0,0,0,404
TD-6,DH,TD-6,Single_String,OME,01-Apr-11,APYX55A,0,4063177,23.25,21.87,0,0,0,0,720
R-14,DA,R-14,Single_String,URA,01-Sep-91,B-YXIII,0,396792,0,0,0,0,0,0,144
KN-4,RF,KN-4,Single_String,BAN,01-Dec-13,KPYX-42,0,110903,0.4,0.11,0,0,0,0,80.25
R-16,SC,R-16,Single_String,URA,01-Aug-09,B-YX-II,0,2683571,15.5,3.84,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Jul-11,B-YX-II,0,1915343,12.02,1.51,0,0,0,0,744
TD-4,DD,TD-4,Single_String,OME,01-Apr-02,APYX-60,0,219702,0,0,0,0,0,0,720
N-21,BC,N-21,Single_String,BAN,01-Oct-09,KPYX-55,0,0,0,0,0,0,0,0,0
TD-1,DB,TD-1,Single_String,OME,01-Jan-04,APYX-40,0,176984,0,0,0,0,0,0,44.29
TD-4,DD,TD-4,Single_String,OME,01-Oct-10,APYX-60,0,127769,3.44,2.03,0,0,0,0,744
TD-1,DB,TD-1,Single_String,OME,01-May-94,APYX-40,0,44688,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Mar-08,KPYX-55,0,2159890,28.75,0,0,0,0,0,690.05
R-14,DA,R-14,Single_String,URA,01-Jul-10,B-YXIII,0,0,0,0,0,0,0,0,0
D-18,AD,D-18,Single_String,OME,01-Mar-09,APYX10B,0,4557658,22.03,12.25,0,0,0,0,134
N-31,DB,N-31,Single_String,GAR,01-Jan-06,MPYX-21,2.56,1949284,5.99,0,0,0,0,0,344
R-11,SK,R-11,Single_String,URA,01-Mar-02,B-YX-II,4.65,606132,41.85,4.65,0,0,0,0,744
TD-6,DH,TD-6,Single_String,OME,01-Jun-03,APYX55A,31.4,3601486,44.48,31.4,0,0,0,0,628.3
N-44,AS,N-44,Single_String,BAN,01-Aug-09,YX,0,263590,3.08,0.5,0,0,0,0,296.4
KN-9,RH,KN-9,Single_String,BAN,01-Dec-09,KPYX-56,0,1298294,4.86,1.91,0,0,0,0,583.5
D-18,AD,D-18,Single_String,OME,01-Jan-12,APYX10B,0,3938372,6.19,16.51,0,0,0,0,743.75
N-36,AM,N-36,Single_String,GAR,01-Jul-10,MPYX-21,0,638145,2.35,0.44,0,0,0,0,733
N-14,RS,N-14,Single_String,BAN,01-Jan-03,KPYX-55,5.42,3079985,17.82,0,0,0,0,0,744
MR-6,DB,MR-6,Single_String,URA,01-Jul-01,B-YX-II,0,1101593,15.49,0,0,0,0,0,744
MR-7,DD,MR-7,Single_String,URA,01-Aug-91,B-YXI-I,0,421904,0,0,0,0,0,0,650
R-10,SB,R-10,Single_String,URA,01-May-10,B-YXIII,0,0,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,01-Aug-08,KPYX-55,0,1833220,25.73,0,0,0,0,0,617.6
N-31,DB,N-31,Single_String,GAR,01-Mar-13,MPYX-21,0,878953,119.22,0.92,0,0,0,0,744
N-31,DB,N-31,Single_String,GAR,01-Dec-07,MPYX-21,0,2378687,31.07,0,0,0,0,0,744
-33A,DC,-33A,Single_String,BAN,01-Sep-07,KPYX-65,0,1427982,39.62,0,0,0,0,0,634
N-9A,B),N-9A,Single_String,BAN,01-Aug-13,YX,0,696288,0,0,0,0,0,0,284.25
D-12,DP,D-12,Single_String,OME,01-Oct-05,APYX-58,2.23,1791960,26.5,0,0,0,0,0,744
MR-7,DD,MR-7,Single_String,URA,01-Jan-90,B-YXI-I,0,431214,0,0,0,0,0,0,710
N-21,BC,N-21,Single_String,BAN,01-Jan-01,KPYX-55,0,2450898,12.39,0,0,0,0,0,744
R-15,DB,R-15,Single_String,URA,01-Oct-90,B-YX-II,0,863349,0,0,0,0,0,0,521.5
KN-8,RR,KN-8,Single_String,BAN,01-Feb-13,KPYX-59,0,39178,0.17,0.2,0,0,0,0,9.25
TD-6,DH,TD-6,Single_String,OME,01-Jul-09,APYX55A,0,3824720,14.42,18.01,0,0,0,0,744
N-43,AR,N-43,Single_String,BAN,01-May-09,YX,0,0,0,0,0,0,0,0,0
R-14,DA,R-14,Single_String,URA,01-Oct-90,B-YXIII,0,130930,0,0,0,0,0,0,43.99
R-10,SB,R-10,Single_String,URA,01-Dec-92,B-YXIII,0,368032,0,0,0,0,0,0,85
R-11,SK,R-11,Single_String,URA,01-Aug-98,B-YX-II,0,1453347,0,0,0,0,0,0,744
D-18,AD,D-18,Single_String,OME,01-Jul-10,APYX10B,0,5176105,21.33,21.9,0,0,0,0,743.84
N-35,AL,N-35,Single_String,GAR,01-Dec-12,YX,0,4501026,5.89,11.03,0,0,0,0,744
R-10,SB,R-10,Single_String,URA,01-Mar-04,B-YXIII,15.61,1613228,142.31,0,0,0,0,0,543
R-16,SC,R-16,Single_String,URA,01-Oct-11,B-YX-II,0,2939063,20.46,12.82,0,0,0,0,744
N-50,DF,N-50,Single_String,BAN,01-Feb-13,YX,0,1516546,20.22,0,0,0,0,0,606.75
R-10,SB,R-10,Single_String,URA,01-Feb-91,B-YXIII,0,269005,0,0,0,0,0,0,79.5
TD-4,DD,TD-4,Single_String,OME,01-Dec-09,APYX-60,0,44942,8.19,4.37,0,0,0,0,744
N-46,DD,N-46,Long_String,BAN,01-Dec-12,YX,0,213598,2.21,1.77,0,0,0,0,76
R-15,DB,R-15,Single_String,URA,01-Dec-10,B-YX-II,0,0,0,0,0,0,0,0,0
KN-4,RF,KN-4,Single_String,BAN,01-Feb-08,KPYX-51,0,200459,1.05,0,0,0,0,0,177.85
N-25,AE,N-25,Single_String,BAN,01-Aug-06,KPYX-55,0,2171777,7.88,0,0,0,0,0,631
-13A,#NAME?,-13A,Single_String,URA,01-Jan-13,YX,0,118605,2.48,0,0,0,0,0,744
D-22,DA,D-22,Single_String,OME,01-Jul-13,APYX-40,0,358191,0.89,1.05,0,0,0,0,52.17
R-15,DB,R-15,Single_String,URA,01-Mar-07,B-YX-II,0,37153,0.23,0,0,0,0,0,66
TD-2,DA,TD-2,Single_String,OME,01-Jun-02,APYX-60,0,171717,0,0,0,0,0,0,148.3
MR-6,DB,MR-6,Single_String,URA,01-Nov-13,B-YX-II,0,1337826,7.8,0.8,0,0,0,0,720
N-21,BC,N-21,Single_String,BAN,01-Nov-02,KPYX-55,4.8,1112990,57,0,0,0,0,0,720
TD-6,DH,TD-6,Single_String,OME,01-May-04,APYX55A,10.89,3817711,16.34,10.89,0,0,0,0,681.3
D-21,AG,D-21,Single_String,OME,01-Feb-14,APYX10B,0,5788447,21.84,13.92,0,0,0,0,672
R-10,SB,R-10,Single_String,URA,01-Mar-91,B-YXIII,0,2985538,0,0,0,0,0,0,744
